,PREDATOR,PREY
125,Amallothrix_dentipes,Pelagobia_longicirrata
126,Amallothrix_dentipes,Primno_macropa
127,Amallothrix_dentipes,Pseudosagitta_gazellae
128,Amallothrix_dentipes,Thysanoessa_macrura
129,Amallothrix_emarginata,Antarctomysis_ohlinii
130,Amallothrix_emarginata,Calanoides_acutus
131,Amallothrix_emarginata,Eukrohnia_hamata
132,Amallothrix_emarginata,Euphausia_superba
133,Amallothrix_emarginata,Eusirus_propeperdentatus
134,Amallothrix_emarginata,Metridia_gerlachei
135,Amallothrix_emarginata,Microcalanus_pygmaeus
136,Amallothrix_emarginata,Pelagobia_longicirrata
137,Amallothrix_emarginata,Primno_macropa
138,Amallothrix_emarginata,Pseudosagitta_gazellae
139,Amallothrix_emarginata,Thysanoessa_macrura
140,Anasterias_rupicola,Anasterias_rupicola
141,Anasterias_rupicola,Dynamenella_huttoni
142,Anasterias_rupicola,Exosphaeroma_gigas
143,Anasterias_rupicola,Gaimardia_trapesina
144,Anasterias_rupicola,Harpagifer_georgianus
145,Anasterias_rupicola,Hemiarthrum_setulosum
146,Anasterias_rupicola,Jassa_falcata
147,Anasterias_rupicola,Kerguelenella_lateralis
148,Anasterias_rupicola,Kidderia_minuta
149,Anasterias_rupicola,Laevilitorina_caliginosa
150,Anasterias_rupicola,Lasaea_consanguinea
151,Anasterias_rupicola,Nacella_delesserti
152,Anasterias_rupicola,Nauticaris_marionis
153,Anasterias_rupicola,Paranotothenia_magellanica
154,Anasterias_rupicola,Platynereis_australis
155,Anasterias_rupicola,Prostebbingia_brevicornis
156,Anasterias_rupicola,Santia_bicornis
157,Antarctomysis_maxima,Antarctomysis_ohlinii
158,Antarctomysis_maxima,Calanoides_acutus
159,Antarctomysis_maxima,Eukrohnia_hamata
160,Antarctomysis_maxima,Euphausia_superba
161,Antarctomysis_maxima,Eusirus_propeperdentatus
162,Antarctomysis_maxima,Metridia_gerlachei
163,Antarctomysis_maxima,Microcalanus_pygmaeus
164,Antarctomysis_maxima,Pelagobia_longicirrata
165,Antarctomysis_maxima,Primno_macropa
166,Antarctomysis_maxima,Pseudosagitta_gazellae
167,Antarctomysis_maxima,Thysanoessa_macrura
168,Antarctomysis_ohlinii,Antarctomysis_ohlinii
169,Antarctomysis_ohlinii,Calanoides_acutus
170,Antarctomysis_ohlinii,Codonellopsis_gaussi
171,Antarctomysis_ohlinii,Corethron_criophilum
172,Antarctomysis_ohlinii,Cymatocylis_antarctica
173,Antarctomysis_ohlinii,Eucampia_balaustium
