	Predator	Prey
2137	75	120
2138	77	120
2139	79	120
2140	80	120
2141	81	120
2142	82	120
2143	107	120
2144	146	120
2145	147	120
2146	150	120
2147	167	120
2148	212	120
2149	220	120
2150	225	120
2151	230	120
2152	231	120
2153	232	120
2154	240	120
2155	243	120
2156	245	120
2157	249	120
2158	75	121
2159	79	121
2160	80	121
2161	147	121
2162	150	121
2163	212	121
2164	220	121
2165	231	121
2166	240	121
2167	245	121
2168	75	122
2169	79	122
2170	80	122
2171	147	122
2172	150	122
2173	212	122
2174	220	122
2175	231	122
2176	240	122
2177	245	122
2178	75	123
2179	79	123
2180	80	123
2181	146	123
2182	147	123
2183	150	123
2184	212	123
2185	220	123
2186	231	123
2187	240	123
2188	245	123
2189	75	124
2190	79	124
2191	80	124
2192	147	124
2193	148	124
2194	150	124
2195	212	124
2196	220	124
2197	231	124
2198	240	124
2199	245	124
2200	74	125
2201	75	125
2202	77	125
2203	79	125
2204	80	125
2205	81	125
2206	82	125
2207	107	125
2208	167	125
2209	212	125
2210	242	125
2211	243	125
2212	249	125
2213	74	126
2214	75	126
2215	77	126
2216	79	126
2217	80	126
2218	81	126
2219	82	126
2220	107	126
2221	167	126
2222	212	126
2223	213	126
2224	242	126
2225	243	126
2226	249	126
2227	74	127
2228	75	127
2229	79	127
2230	80	127
2231	81	127
2232	82	127
2233	107	127
2234	146	127
2235	150	127
2236	151	127
2237	167	127
2238	225	127
2239	232	127
2240	243	127
2241	249	127
2242	51	128
2243	74	128
2244	79	128
2245	81	128
2246	82	128
2247	107	128
2248	150	128
2249	151	128
2250	167	128
2251	220	128
2252	225	128
2253	232	128
2254	243	128
2255	249	128
2256	74	129
2257	75	129
2258	79	129
2259	80	129
2260	81	129
2261	82	129
2262	107	129
2263	150	129
2264	151	129
2265	167	129
2266	225	129
2267	232	129
2268	243	129
2269	249	129
2270	51	130
2271	74	130
2272	75	130
2273	79	130
2274	80	130
2275	81	130
2276	82	130
2277	107	130
2278	150	130
2279	151	130
2280	167	130
2281	225	130
2282	232	130
2283	243	130
2284	249	130
2285	74	131
2286	75	131
2287	79	131
2288	80	131
2289	81	131
2290	82	131
2291	107	131
2292	150	131
2293	151	131
2294	167	131
2295	225	131
2296	232	131
2297	243	131
2298	249	131
2299	51	132
2300	66	132
2301	74	132
2302	75	132
2303	79	132
2304	80	132
2305	81	132
2306	82	132
2307	107	132
2308	150	132
2309	151	132
2310	167	132
2311	225	132
2312	232	132
2313	243	132
2314	249	132
2315	75	133
2316	79	133
2317	80	133
2318	75	134
2319	79	134
2320	80	134
2321	75	135
2322	79	135
2323	80	135
2324	147	135
2325	213	135
2326	74	136
2327	75	136
2328	79	136
2329	80	136
2330	81	136
2331	82	136
2332	107	136
2333	150	136
2334	167	136
2335	213	136
2336	225	136
2337	243	136
2338	249	136
2339	74	137
2340	75	137
2341	79	137
2342	80	137
2343	81	137
2344	82	137
2345	107	137
2346	154	137
2347	167	137
2348	213	137
2349	225	137
2350	243	137
2351	249	137
2352	74	138
2353	75	138
2354	79	138
2355	80	138
2356	81	138
2357	82	138
2358	107	138
2359	146	138
2360	154	138
2361	167	138
2362	213	138
2363	225	138
2364	243	138
2365	249	138
2366	65	139
2367	74	139
2368	79	139
2369	81	139
2370	82	139
2371	107	139
2372	154	139
2373	167	139
2374	213	139
2375	243	139
2376	249	139
2377	75	140
2378	79	140
2379	80	140
2380	113	140
2381	154	140
2382	213	140
2383	74	141
2384	75	141
2385	79	141
2386	80	141
2387	81	141
2388	82	141
2389	107	141
2390	154	141
2391	167	141
2392	213	141
2393	243	141
2394	249	141
2395	74	142
2396	75	142
2397	79	142
2398	80	142
2399	81	142
2400	82	142
2401	107	142
2402	167	142
2403	213	142
2404	243	142
2405	249	142
2406	74	143
2407	79	143
2408	81	143
2409	82	143
2410	107	143
2411	167	143
2412	213	143
2413	243	143
2414	249	143
2415	75	144
2416	79	144
2417	80	144
2418	213	144
2419	51	145
2420	74	145
2421	79	145
2422	81	145
2423	82	145
2424	107	145
2425	113	145
2426	167	145
2427	213	145
2428	232	145
2429	243	145
2430	249	145
2431	75	146
2432	79	146
2433	80	146
2434	212	146
2435	225	146
2436	75	147
2437	79	147
2438	80	147
2439	212	147
2440	225	147
2441	75	148
2442	79	148
2443	80	148
2444	212	148
2445	225	148
2446	75	149
2447	79	149
2448	80	149
2449	165	149
2450	212	149
2451	225	149
2452	75	150
2453	79	150
2454	80	150
2455	212	150
2456	225	150
2457	74	151
2458	75	151
2459	79	151
2460	80	151
2461	81	151
2462	82	151
2463	107	151
2464	167	151
2465	212	151
2466	225	151
2467	243	151
2468	249	151
2469	75	152
2470	79	152
2471	80	152
2472	212	152
2473	225	152
2474	65	153
2475	75	153
2476	79	153
2477	80	153
2478	212	153
2479	225	153
2480	240	153
2481	75	154
2482	79	154
2483	80	154
2484	146	154
2485	75	155
2486	80	155
2487	242	155
2488	75	156
2489	79	156
2490	80	156
2491	232	156
2492	75	157
2493	79	157
2494	80	157
2495	232	157
2496	75	158
2497	79	158
2498	80	158
2499	232	158
2500	74	159
2501	75	159
2502	79	159
2503	80	159
2504	81	159
2505	82	159
2506	107	159
2507	147	159
2508	167	159
2509	221	159
2510	222	159
2511	223	159
2512	225	159
2513	231	159
2514	232	159
2515	243	159
2516	249	159
2517	67	160
2518	74	160
2519	75	160
2520	79	160
2521	80	160
2522	81	160
2523	82	160
2524	104	160
2525	107	160
2526	116	160
2527	146	160
2528	167	160
2529	221	160
2530	232	160
2531	243	160
2532	249	160
2533	58	161
2534	74	161
2535	75	161
2536	79	161
2537	80	161
2538	81	161
2539	82	161
2540	107	161
2541	167	161
2542	212	161
2543	243	161
2544	249	161
2545	67	162
2546	74	162
2547	75	162
2548	79	162
2549	80	162
2550	81	162
2551	82	162
2552	107	162
2553	167	162
2554	223	162
2555	243	162
2556	249	162
2557	51	163
2558	67	163
2559	74	163
2560	75	163
2561	79	163
2562	80	163
2563	81	163
2564	82	163
2565	104	163
2566	107	163
2567	146	163
2568	150	163
2569	167	163
2570	211	163
2571	225	163
2572	243	163
2573	249	163
2574	74	164
2575	75	164
2576	79	164
2577	80	164
2578	81	164
2579	82	164
2580	107	164
2581	167	164
2582	225	164
2583	240	164
2584	243	164
2585	249	164
2586	74	165
2587	75	165
2588	79	165
2589	80	165
2590	81	165
2591	82	165
2592	107	165
2593	147	165
2594	150	165
2595	167	165
2596	223	165
2597	225	165
2598	243	165
2599	249	165
2600	75	166
2601	79	166
2602	80	166
2603	223	166
2604	225	166
2605	75	167
2606	80	167
2607	81	167
2608	242	167
2609	75	168
2610	76	168
2611	77	168
2612	79	168
2613	80	168
2614	74	169
2615	75	169
2616	79	169
2617	80	169
2618	81	169
2619	82	169
2620	107	169
2621	150	169
2622	167	169
2623	243	169
2624	249	169
2625	74	170
2626	75	170
2627	79	170
2628	80	170
2629	81	170
2630	82	170
2631	107	170
2632	150	170
2633	167	170
2634	243	170
2635	249	170
2636	75	171
2637	79	171
2638	80	171
2639	150	171
2640	74	172
2641	79	172
2642	81	172
2643	82	172
2644	96	172
2645	107	172
2646	167	172
2647	243	172
2648	249	172
2649	74	173
2650	79	173
2651	81	173
2652	82	173
2653	96	173
2654	107	173
2655	167	173
2656	243	173
2657	249	173
2658	79	174
2659	96	174
2660	75	175
2661	79	175
2662	80	175
2663	75	176
2664	79	176
2665	80	176
2666	225	176
2667	75	177
2668	79	177
2669	80	177
2670	75	178
2671	79	178
2672	80	178
2673	75	179
2674	79	179
2675	80	179
2676	74	180
2677	79	180
2678	80	180
2679	81	180
2680	82	180
2681	107	180
2682	167	180
2683	243	180
2684	249	180
2685	79	181
2686	75	182
2687	79	182
2688	80	182
2689	218	182
2690	75	183
2691	79	183
2692	80	183
2693	150	183
2694	218	183
2695	75	184
2696	79	184
2697	80	184
2698	75	185
2699	79	185
2700	80	185
2701	74	186
2702	75	186
2703	79	186
2704	80	186
2705	81	186
2706	82	186
2707	107	186
2708	167	186
2709	220	186
2710	232	186
2711	243	186
2712	249	186
2713	74	187
2714	75	187
2715	79	187
2716	80	187
2717	81	187
2718	82	187
2719	107	187
2720	167	187
2721	243	187
2722	249	187
2723	51	188
2724	74	188
2725	79	188
2726	81	188
2727	82	188
2728	107	188
2729	167	188
2730	213	188
2731	225	188
2732	232	188
2733	243	188
2734	249	188
2735	74	189
2736	75	189
2737	79	189
2738	80	189
2739	81	189
2740	82	189
2741	107	189
2742	147	189
2743	167	189
2744	213	189
2745	225	189
2746	232	189
2747	243	189
2748	249	189
2749	74	190
2750	75	190
2751	79	190
2752	80	190
2753	81	190
2754	82	190
2755	107	190
2756	167	190
2757	225	190
2758	243	190
2759	249	190
2760	51	191
2761	74	191
2762	75	191
2763	79	191
2764	80	191
2765	81	191
2766	82	191
2767	107	191
2768	147	191
2769	167	191
2770	225	191
2771	231	191
2772	232	191
2773	243	191
2774	249	191
2775	51	192
2776	74	192
2777	79	192
2778	81	192
2779	82	192
2780	107	192
2781	167	192
2782	225	192
2783	232	192
2784	243	192
2785	249	192
2786	51	193
2787	67	193
2788	74	193
2789	79	193
2790	81	193
2791	82	193
2792	107	193
2793	167	193
2794	225	193
2795	231	193
2796	232	193
2797	243	193
2798	249	193
2799	51	194
2800	74	194
2801	79	194
2802	81	194
2803	82	194
2804	107	194
2805	167	194
2806	225	194
2807	232	194
2808	243	194
2809	249	194
2810	71	195
2811	75	195
2812	79	195
2813	80	195
2814	74	196
2815	75	196
2816	79	196
2817	80	196
2818	81	196
2819	82	196
2820	107	196
2821	167	196
2822	225	196
2823	243	196
2824	67	197
2825	75	197
2826	79	197
2827	80	197
2828	147	197
2829	148	197
2830	150	197
2831	166	197
2832	221	197
2833	223	197
2834	225	197
2835	231	197
2836	232	197
2837	240	197
2838	249	197
2839	67	198
2840	74	198
2841	75	198
2842	79	198
2843	80	198
2844	81	198
2845	82	198
2846	107	198
2847	147	198
2848	148	198
2849	150	198
2850	166	198
2851	167	198
2852	221	198
2853	223	198
2854	225	198
2855	231	198
2856	232	198
2857	240	198
2858	243	198
2859	67	199
2860	75	199
2861	79	199
2862	80	199
2863	147	199
2864	148	199
2865	150	199
2866	166	199
2867	221	199
2868	223	199
2869	225	199
2870	231	199
2871	232	199
2872	240	199
2873	249	199
2874	67	200
2875	74	200
2876	75	200
2877	79	200
2878	80	200
2879	81	200
2880	82	200
2881	147	200
2882	148	200
2883	150	200
2884	166	200
2885	221	200
2886	223	200
2887	225	200
2888	231	200
2889	232	200
2890	240	200
2891	243	200
2892	67	201
2893	75	201
2894	79	201
2895	80	201
2896	146	201
2897	147	201
2898	148	201
2899	150	201
2900	166	201
2901	221	201
2902	223	201
2903	225	201
2904	231	201
2905	232	201
2906	240	201
2907	249	201
2908	65	202
2909	67	202
2910	74	202
2911	75	202
2912	79	202
2913	80	202
2914	81	202
2915	82	202
2916	107	202
2917	147	202
2918	148	202
2919	150	202
2920	167	202
2921	221	202
2922	222	202
2923	223	202
2924	225	202
2925	231	202
2926	232	202
2927	240	202
2928	243	202
2929	65	203
2930	67	203
2931	75	203
2932	79	203
2933	80	203
2934	147	203
2935	148	203
2936	150	203
2937	221	203
2938	222	203
2939	223	203
2940	225	203
2941	231	203
2942	232	203
2943	240	203
2944	249	203
2945	65	204
2946	67	204
2947	74	204
2948	75	204
2949	79	204
2950	80	204
2951	81	204
2952	82	204
2953	107	204
2954	147	204
2955	148	204
2956	150	204
2957	167	204
2958	221	204
2959	222	204
2960	223	204
2961	225	204
2962	231	204
2963	232	204
2964	240	204
2965	243	204
2966	249	204
2967	65	205
2968	67	205
2969	75	205
2970	79	205
2971	80	205
2972	147	205
2973	148	205
2974	150	205
2975	221	205
2976	222	205
2977	223	205
2978	225	205
2979	231	205
2980	232	205
2981	240	205
2982	65	206
2983	67	206
2984	75	206
2985	79	206
2986	80	206
2987	147	206
2988	148	206
2989	150	206
2990	221	206
2991	222	206
2992	223	206
2993	225	206
2994	231	206
2995	232	206
2996	240	206
2997	74	207
2998	75	207
2999	79	207
3000	80	207
3001	81	207
3002	82	207
3003	107	207
3004	167	207
3005	243	207
3006	249	207
3007	74	208
3008	75	208
3009	79	208
3010	80	208
3011	81	208
3012	82	208
3013	107	208
3014	167	208
3015	243	208
3016	249	208
3017	74	209
3018	75	209
3019	79	209
3020	80	209
3021	81	209
3022	82	209
3023	107	209
3024	167	209
3025	231	209
3026	243	209
3027	249	209
3028	74	210
3029	75	210
3030	79	210
3031	80	210
3032	81	210
3033	82	210
3034	107	210
3035	167	210
3036	243	210
3037	249	210
3038	75	211
3039	76	211
3040	78	211
3041	79	211
3042	80	211
3043	212	211
3044	242	211
3045	75	212
3046	76	212
3047	78	212
3048	79	212
3049	80	212
3050	212	212
3051	242	212
3052	75	213
3053	76	213
3054	78	213
3055	79	213
3056	80	213
3057	212	213
3058	242	213
3059	75	214
3060	79	214
3061	80	214
3062	147	214
3063	74	215
3064	75	215
3065	79	215
3066	80	215
3067	81	215
3068	82	215
3069	107	215
3070	147	215
3071	167	215
3072	243	215
3073	249	215
3074	46	216
3075	79	216
3076	147	216
3077	75	217
3078	79	217
3079	80	217
3080	96	217
3081	146	217
3082	147	217
3083	74	218
3084	77	218
3085	79	218
3086	81	218
3087	82	218
3088	107	218
3089	147	218
3090	167	218
3091	243	218
3092	249	218
3093	75	219
3094	79	219
3095	80	219
3096	147	219
3097	212	219
3098	232	219
3099	74	220
3100	75	220
3101	79	220
3102	80	220
3103	81	220
3104	82	220
3105	107	220
3106	147	220
3107	150	220
3108	167	220
3109	212	220
3110	232	220
3111	243	220
3112	249	220
3113	74	221
3114	75	221
3115	79	221
3116	80	221
3117	81	221
3118	82	221
3119	107	221
3120	147	221
3121	150	221
3122	167	221
3123	212	221
3124	225	221
3125	232	221
3126	243	221
3127	249	221
3128	75	222
3129	79	222
3130	80	222
3131	212	222
3132	232	222
3133	75	223
3134	79	223
3135	80	223
3136	212	223
3137	232	223
3138	75	224
3139	80	224
3140	232	224
3141	75	225
3142	79	225
3143	80	225
3144	212	225
3145	232	225
3146	74	226
3147	79	226
3148	81	226
3149	82	226
3150	107	226
3151	147	226
3152	167	226
3153	232	226
3154	243	226
3155	249	226
3156	74	227
3157	79	227
3158	81	227
3159	82	227
3160	107	227
3161	147	227
3162	167	227
3163	232	227
3164	243	227
3165	249	227
3166	74	228
3167	77	228
3168	79	228
3169	81	228
3170	82	228
3171	107	228
3172	147	228
3173	167	228
3174	232	228
3175	243	228
3176	249	228
3177	74	229
3178	79	229
3179	81	229
3180	82	229
3181	107	229
3182	147	229
3183	167	229
3184	225	229
3185	232	229
3186	243	229
3187	249	229
3188	75	230
3189	79	230
3190	80	230
3191	232	230
3192	75	231
3193	79	231
3194	80	231
3195	212	231
3196	232	231
3197	75	232
3198	79	232
3199	80	232
3200	212	232
3201	232	232
3202	74	233
3203	75	233
3204	79	233
3205	80	233
3206	81	233
3207	82	233
3208	212	233
3209	232	233
3210	243	233
3211	249	233
3212	74	234
3213	75	234
3214	79	234
3215	81	234
3216	82	234
3217	107	234
3218	147	234
3219	167	234
3220	212	234
3221	232	234
3222	243	234
3223	245	234
3224	249	234
3225	79	235
3226	80	235
3227	71	236
3228	75	236
3229	79	236
3230	80	236
3231	71	237
3232	75	237
3233	79	237
3234	80	237
3235	71	238
3236	75	238
3237	79	238
3238	80	238
3239	74	239
3240	75	239
3241	79	239
3242	80	239
3243	81	239
3244	82	239
3245	107	239
3246	243	239
3247	249	239
3248	75	240
3249	79	240
3250	80	240
3251	242	240
3252	75	241
3253	79	241
3254	80	241
3255	240	241
3256	242	241
3257	80	242
3258	75	243
3259	76	243
3260	79	243
3261	80	243
3262	242	243
3263	74	244
3264	75	244
3265	79	244
3266	80	244
3267	81	244
3268	82	244
3269	151	244
3270	225	244
3271	240	244
3272	243	244
3273	249	244
3274	75	245
3275	79	245
3276	80	245
3277	151	245
3278	225	245
3279	232	245
3280	240	245
3281	74	246
3282	75	246
3283	79	246
3284	80	246
3285	81	246
3286	82	246
3287	107	246
3288	151	246
3289	167	246
3290	225	246
3291	240	246
3292	243	246
3293	249	246
3294	79	247
3295	107	247
3296	167	247
3297	240	247
3298	74	248
3299	79	248
3300	81	248
3301	82	248
3302	107	248
3303	146	248
3304	167	248
3305	168	248
3306	221	248
3307	243	248
3308	249	248
3309	75	249
3310	76	249
3311	79	249
3312	80	249
3313	242	249
