PredatorID,PreyID
7,2
2,0
8,1
8,2
1,0
11,1
11,2
16,1
21,1
22,1
40,1
57,2
57,3
57,4
3,2
4,0
72,1
88,3
122,1
123,1
127,1
127,2
128,1
133,57
137,16
137,21
137,22
137,40
137,88
137,122
137,123
137,127
137,128
137,133
137,140
137,159
137,160
137,103
137,93
137,94
137,23
137,24
137,25
137,26
137,27
140,88
140,93
140,94
159,7
159,88
159,103
159,93
159,94
160,88
160,203
160,103
160,93
160,94
103,1
93,1
94,1
23,88
23,94
23,93
24,88
24,94
24,93
25,3
26,3
27,2
203,203
203,198
203,199
203,193
203,188
203,64
203,65
203,23
203,24
203,25
203,26
203,27
183,2
192,2
202,8
202,11
202,16
202,21
202,22
202,40
202,23
202,24
202,25
202,26
202,27
188,183
188,198
188,199
188,193
188,64
188,65
188,23
188,24
188,25
188,26
188,27
198,2
198,3
198,4
199,2
199,3
199,4
193,2
64,204
64,205
64,198
64,199
64,193
64,188
64,65
64,23
64,24
64,25
64,26
64,27
65,203
65,2
65,64
65,188
65,199
65,193
65,198
208,8
208,11
208,203
208,205
208,211
208,64
208,65
205,1
205,3
205,4
211,203
211,198
211,199
211,193
211,188
211,64
211,65
211,23
211,24
211,25
211,26
211,27
209,195
209,7
209,8
209,11
209,16
209,21
209,22
209,40
209,57
209,72
209,88
209,122
209,123
209,127
209,128
209,133
209,137
209,140
209,159
209,160
209,183
209,192
209,202
209,203
209,205
209,198
209,199
209,193
209,188
209,103
209,93
209,94
209,79
209,64
209,65
209,23
209,24
209,25
209,26
209,27
209,1
79,1
210,195
210,7
210,8
210,11
210,16
210,21
210,22
210,40
210,57
210,72
210,88
210,122
210,123
210,127
210,128
210,133
210,137
210,140
210,159
210,160
210,183
210,192
210,202
210,203
210,205
210,198
210,199
210,193
210,188
210,103
210,93
210,94
210,79
210,64
210,65
210,23
210,24
210,25
210,26
210,27
204,1
204,2
204,79
206,203
206,205
206,211
206,198
206,199
206,193
206,188
206,64
206,65
206,23
206,24
206,25
206,26
206,27
207,204
207,205
